t,x,y
0.0,1.0,1.0
0.1,0.99965,1.2103333333333333
0.2,0.9970566780555556,1.4426561
0.30000000000000004,0.989570319657125,1.6989120338437962
0.4,0.9740627076101921,1.9809462099518331
0.5,0.9468903245921955,2.2904424185131913
0.6,0.9038607985951856,2.6288502379980363
0.7,0.8402040509160792,2.997301138992876
0.7999999999999999,0.7505498255876525,3.3965130444445903
0.8999999999999999,0.6289135098037423,3.826682900079998
0.9999999999999999,0.4686923944135254,4.287366974987982
