x,y
0.0,0.5
0.2,0.8260000000000001
0.4,1.2069200000000002
0.6000000000000001,1.6372424000000003
0.8,2.1102357280000006
1.0,2.617687588160001
1.2000000000000002,3.149578857555201
1.4000000000000001,3.693686206217345
1.6,4.235097171585161
1.8,4.755618549333896
2.0,5.233054630187353
