x_query,y_spline_deg2,y_spline_deg3
2.814070351758794,24.573937452559875,24.50543989105397
2.8391959798994977,24.934881125501388,24.874898164466938
2.864321608040201,25.29392781228044,25.24318425541003
2.8894472361809047,25.65107751289703,25.610024284533026
2.9145728643216082,26.006330227351164,25.97514437248573
2.9396984924623117,26.35968595564283,26.338270639917944
2.9648241206030153,26.711144697772042,26.69912920747945
2.9899497487437188,27.060706453738792,27.057446195820056
3.0150753768844223,27.408371223543078,27.412963942630928
3.040201005025126,27.754139007184907,27.765667440592612
3.0653266331658293,28.098009804664272,28.115728478676985
3.090452261306533,28.439983615981177,28.46332365090522
3.1155778894472363,28.780060441135625,28.80862955129849
3.14070351758794,29.11824028012761,29.151822773877978
3.1658291457286434,29.454523132957128,29.49307991266485
3.190954773869347,29.788908999624198,29.832577561680278
